datetime,open,high,low,close,volume
2026-05-06 22:45:00,4698.59,4698.637,4694.298,4695.078,1116
2026-05-06 23:00:00,4695.016,4698.739,4693.942,4694.642,1018
2026-05-06 23:15:00,4694.597,4697.67,4690.07,4693.359,1242
2026-05-06 23:30:00,4693.468,4694.529,4691.613,4693.704,852
2026-05-06 23:45:00,4693.761,4699.588,4693.697,4699.016,1398
2026-05-07 00:00:00,4698.908,4701.015,4689.841,4699.985,3419
2026-05-07 00:15:00,4699.924,4701.27,4692.254,4692.572,2743
2026-05-07 00:30:00,4692.553,4693.394,4685.89,4688.304,3256
2026-05-07 00:45:00,4688.431,4691.801,4685.447,4688.536,2399
2026-05-07 01:00:00,4688.596,4711.077,4685.307,4709.629,4515
2026-05-07 01:15:00,4709.689,4716.404,4703.534,4704.319,3599
2026-05-07 01:30:00,4704.263,4717.989,4702.138,4712.678,3621
2026-05-07 01:45:00,4712.613,4721.474,4712.385,4714.957,2827
2026-05-07 02:00:00,4714.92,4718.565,4703.576,4704.234,3102
2026-05-07 02:15:00,4704.231,4707.715,4701.646,4702.844,2763
2026-05-07 02:30:00,4702.694,4705.256,4699.739,4704.03,2592
2026-05-07 02:45:00,4704.032,4709.912,4704.032,4707.096,1828
2026-05-07 03:00:00,4707.257,4709.98,4704.084,4705.733,1943
2026-05-07 03:15:00,4705.883,4708.756,4704.405,4704.578,1752
2026-05-07 03:30:00,4704.531,4705.002,4702.127,4703.792,1457
2026-05-07 03:45:00,4703.88,4704.926,4698.877,4699.285,1446
2026-05-07 04:00:00,4699.223,4700.997,4696.553,4696.866,2895
2026-05-07 04:15:00,4696.835,4698.328,4694.955,4696.998,1662
2026-05-07 04:30:00,4696.932,4699.104,4692.173,4697.849,1324
2026-05-07 04:45:00,4698.191,4698.987,4694.139,4696.33,1521
2026-05-07 05:00:00,4696.534,4701.278,4696.25,4700.305,1479
2026-05-07 05:15:00,4700.609,4700.854,4694.833,4696.078,1612
2026-05-07 05:30:00,4695.976,4705.856,4694.955,4703.629,2414
2026-05-07 05:45:00,4703.57,4706.623,4700.78,4701.226,1995
2026-05-07 06:00:00,4701.284,4710.398,4701.189,4707.883,1938
2026-05-07 06:15:00,4708.107,4717.802,4707.133,4717.269,2622
2026-05-07 06:30:00,4717.2,4750.215,4715.985,4745.89,6145
2026-05-07 06:45:00,4745.976,4747.098,4735.891,4739.239,2819
2026-05-07 07:00:00,4739.299,4750.438,4731.467,4749.101,5297
2026-05-07 07:15:00,4749.091,4750.665,4737.766,4739.577,4144
2026-05-07 07:30:00,4739.637,4744.13,4738.355,4743.151,2604
2026-05-07 07:45:00,4742.883,4744.536,4737.037,4743.213,2588
2026-05-07 08:00:00,4743.258,4753.424,4742.28,4742.694,3913
2026-05-07 08:15:00,4742.684,4743.08,4733.63,4739.965,3284
2026-05-07 08:30:00,4740.124,4741.669,4733.723,4735.345,2143
2026-05-07 08:45:00,4735.27,4737.098,4730.887,4731.156,2391
2026-05-07 09:00:00,4731.349,4736.296,4721.559,4734.152,2440
2026-05-07 09:15:00,4734.213,4738.761,4731.418,4735.73,2296
2026-05-07 09:30:00,4735.673,4739.301,4733.026,4737.916,2367
2026-05-07 09:45:00,4737.692,4738.97,4725.89,4728.983,2555
2026-05-07 10:00:00,4729.033,4734.984,4726.41,4734.581,2405
2026-05-07 10:15:00,4734.643,4736.182,4728.628,4732.273,1894
2026-05-07 10:30:00,4732.364,4739.651,4727.914,4738.815,2199
2026-05-07 10:45:00,4738.883,4739.746,4735.295,4735.787,1670
2026-05-07 11:00:00,4735.861,4737.011,4728.432,4730.367,2073
2026-05-07 11:15:00,4730.3,4736.509,4727.231,4732.558,2275
2026-05-07 11:30:00,4732.57,4737.922,4731.663,4736.726,2317
2026-05-07 11:45:00,4736.88,4743.715,4734.007,4742.74,2489
2026-05-07 12:00:00,4742.869,4746.206,4739.432,4744.267,2759
2026-05-07 12:15:00,4744.207,4747.131,4733.243,4738.069,3535
2026-05-07 12:30:00,4738.044,4751.851,4737.224,4751.268,3324
2026-05-07 12:45:00,4751.457,4752.791,4744.84,4749.928,2929
2026-05-07 13:00:00,4750.008,4750.23,4731.072,4733.272,4979
2026-05-07 13:15:00,4733.211,4746.365,4731.346,4745.092,3190
2026-05-07 13:30:00,4744.988,4758.149,4743.199,4748.418,5708
2026-05-07 13:45:00,4748.489,4749.492,4737.36,4746.175,5705
2026-05-07 14:00:00,4746.202,4754.096,4742.437,4752.029,3841
2026-05-07 14:15:00,4751.961,4759.432,4740.894,4756.734,4782
2026-05-07 14:30:00,4756.491,4758.901,4747.697,4751.731,4175
2026-05-07 14:45:00,4752.05,4763.429,4750.997,4762.516,3443
2026-05-07 15:00:00,4762.579,4764.77,4754.4,4754.918,3228
2026-05-07 15:15:00,4754.979,4756.361,4736.225,4740.201,6224
2026-05-07 15:30:00,4740.161,4746.948,4738.788,4738.788,3815
2026-05-07 15:45:00,4739.086,4739.902,4726.147,4729.343,4780
2026-05-07 16:00:00,4729.4,4729.883,4713.279,4715.37,6596
2026-05-07 16:15:00,4715.288,4723.066,4704.348,4720.264,6322
2026-05-07 16:30:00,4720.187,4720.987,4710.284,4711.37,4004
2026-05-07 16:45:00,4711.304,4718.161,4710.345,4714.886,3486
2026-05-07 17:00:00,4714.892,4719.516,4711.577,4714.649,3693
2026-05-07 17:15:00,4714.724,4719.448,4687.505,4698.937,9181
2026-05-07 17:30:00,4698.816,4705.978,4693.195,4699.649,7852
2026-05-07 17:45:00,4699.613,4712.293,4697.744,4711.439,5399
2026-05-07 18:00:00,4711.353,4712.29,4704.943,4708.097,3772
2026-05-07 18:15:00,4708.154,4713.111,4705.565,4712.771,3085
2026-05-07 18:30:00,4712.706,4716.19,4703.376,4706.114,4365
2026-05-07 18:45:00,4706.246,4711.544,4695.487,4709.59,6277
2026-05-07 19:00:00,4709.703,4713.072,4704.957,4710.178,3385
2026-05-07 19:15:00,4709.966,4710.755,4697.718,4705.016,4735
2026-05-07 19:30:00,4705.03,4712.137,4703.572,4709.697,2386
2026-05-07 19:45:00,4709.931,4710.899,4702.638,4703.137,4094
2026-05-07 20:00:00,4703.199,4719.114,4702.997,4711.684,3292
2026-05-07 20:15:00,4711.75,4714.211,4709.312,4713.109,1729
2026-05-07 20:30:00,4713.171,4715.765,4696.575,4703.686,3801
2026-05-07 20:45:00,4703.625,4703.957,4686.365,4688.505,3042
2026-05-07 22:00:00,4689.084,4697.859,4686.138,4691.231,2111
2026-05-07 22:15:00,4691.165,4699.239,4689.213,4693.791,2230
2026-05-07 22:30:00,4693.832,4695.032,4686.018,4687.156,1890
2026-05-07 22:45:00,4687.09,4688.692,4681.78,4686.014,1544
2026-05-07 23:00:00,4685.878,4693.749,4684.5,4691.685,1468
2026-05-07 23:15:00,4691.813,4698.498,4691.813,4696.667,1200
2026-05-07 23:30:00,4696.772,4699.102,4695.082,4697.571,1125
2026-05-07 23:45:00,4697.629,4705.609,4697.629,4704.11,1413
2026-05-08 00:00:00,4704.048,4709.476,4701.389,4702.64,3012
2026-05-08 00:15:00,4702.942,4705.715,4693.951,4697.347,3152
2026-05-08 00:30:00,4697.407,4708.097,4696.175,4704.928,2610
2026-05-08 00:45:00,4704.891,4705.783,4697.088,4701.22,2539
2026-05-08 01:00:00,4701.148,4719.336,4700.509,4713.869,4664
2026-05-08 01:15:00,4713.752,4719.003,4711.358,4712.322,3065
2026-05-08 01:30:00,4712.509,4715.15,4705.198,4710.856,3493
2026-05-08 01:45:00,4710.929,4725.527,4710.929,4722.704,2831
2026-05-08 02:00:00,4722.761,4732.77,4721.475,4724.215,2960
2026-05-08 02:15:00,4724.148,4724.485,4718.356,4721.63,2205
2026-05-08 02:30:00,4721.456,4723.46,4707.091,4710.463,4037
2026-05-08 02:45:00,4710.522,4717.316,4708.39,4713.416,3350
2026-05-08 03:00:00,4713.359,4720.181,4711.004,4719.865,2445
2026-05-08 03:15:00,4719.865,4722.727,4717.231,4720.204,2287
2026-05-08 03:30:00,4720.143,4730.973,4720.017,4724.916,2389
2026-05-08 03:45:00,4724.95,4725.513,4718.155,4719.743,1780
2026-05-08 04:00:00,4719.801,4723.103,4714.913,4715.042,1917
2026-05-08 04:15:00,4715.059,4718.32,4713.248,4717.515,1664
2026-05-08 04:30:00,4717.556,4718.458,4708.756,4711.932,2102
2026-05-08 04:45:00,4712.001,4716.711,4709.9,4711.126,1728
2026-05-08 05:00:00,4711.206,4716.268,4709.602,4712.119,1852
2026-05-08 05:15:00,4712.434,4720.147,4710.641,4719.294,1660
2026-05-08 05:30:00,4719.378,4727.114,4719.378,4724.486,3128
2026-05-08 05:45:00,4724.425,4731.358,4723.264,4727.679,2552
2026-05-08 06:00:00,4727.443,4730.511,4712.681,4722.936,4007
2026-05-08 06:15:00,4723.027,4734.56,4721.541,4733.491,3211
2026-05-08 06:30:00,4733.589,4734.444,4725.618,4729.14,2728
2026-05-08 06:45:00,4729.199,4729.582,4721.058,4725.536,2737
2026-05-08 07:00:00,4725.564,4726.556,4715.144,4715.144,3377
2026-05-08 07:15:00,4715.361,4718.328,4697.163,4706.682,5657
2026-05-08 07:30:00,4706.664,4711.852,4701.335,4708.303,3214
2026-05-08 07:45:00,4708.24,4713.405,4706.957,4708.079,2827
2026-05-08 08:00:00,4708.081,4712.998,4706.694,4711.529,2810
2026-05-08 08:15:00,4711.562,4722.661,4711.234,4716.982,2639
2026-05-08 08:30:00,4716.951,4723.475,4716.478,4716.978,2260
2026-05-08 08:45:00,4717.008,4720.165,4714.904,4715.806,2046
2026-05-08 09:00:00,4715.757,4720.342,4713.444,4718.516,2169
2026-05-08 09:15:00,4718.574,4722.917,4717.684,4718.036,1892
2026-05-08 09:30:00,4717.798,4718.708,4709.501,4713.443,2740
2026-05-08 09:45:00,4713.385,4714.021,4707.425,4711.759,2240
2026-05-08 10:00:00,4711.8,4718.799,4711.16,4718.739,1865
2026-05-08 10:15:00,4718.753,4724.11,4717.426,4720.373,1681
2026-05-08 10:30:00,4720.588,4728.071,4720.067,4724.55,1997
2026-05-08 10:45:00,4724.609,4724.609,4715.122,4719.598,2422
2026-05-08 11:00:00,4719.673,4727.324,4718.766,4721.896,2459
2026-05-08 11:15:00,4721.838,4725.707,4720.078,4723.846,1790
2026-05-08 11:30:00,4724.087,4725.907,4720.977,4721.204,1921
2026-05-08 11:45:00,4721.008,4721.452,4713.741,4717.788,2013
2026-05-08 12:00:00,4717.628,4719.575,4703.716,4704.679,3271
2026-05-08 12:15:00,4704.602,4710.884,4702.545,4710.124,3093
2026-05-08 12:30:00,4710.181,4730.938,4702.718,4724.082,5944
2026-05-08 12:45:00,4724.172,4732.074,4719.135,4724.227,5081
2026-05-08 13:00:00,4724.164,4729.063,4716.403,4720.524,5377
2026-05-08 13:15:00,4720.317,4728.065,4719.269,4727.348,3381
2026-05-08 13:30:00,4727.239,4744.414,4726.738,4738.013,6933
2026-05-08 13:45:00,4738.117,4747.768,4735.097,4747.768,4777
2026-05-08 14:00:00,4748.01,4749.635,4718.953,4731.681,6379
2026-05-08 14:15:00,4731.523,4733.863,4717.83,4717.83,5177
2026-05-08 14:30:00,4717.769,4725.52,4714.124,4722.827,5262
2026-05-08 14:45:00,4722.693,4724.52,4713.334,4715.869,4222
2026-05-08 15:00:00,4715.702,4721.01,4705.958,4707.587,4512
2026-05-08 15:15:00,4707.657,4713.706,4704.281,4713.133,4949
2026-05-08 15:30:00,4713.198,4715.008,4703.887,4706.061,4603
2026-05-08 15:45:00,4705.992,4711.042,4701.799,4707.19,3183
2026-05-08 16:00:00,4707.052,4712.545,4705.549,4711.37,2637
2026-05-08 16:15:00,4711.622,4717.471,4711.379,4717.471,2192
2026-05-08 16:30:00,4717.531,4720.175,4713.238,4713.36,2102
2026-05-08 16:45:00,4713.635,4716.116,4711.091,4712.261,2129
2026-05-08 17:00:00,4712.197,4716.179,4712.183,4715.216,2050
2026-05-08 17:15:00,4715.166,4722.081,4715.038,4720.649,2047
2026-05-08 17:30:00,4720.575,4721.909,4719.52,4720.595,1609
2026-05-08 17:45:00,4720.746,4722.836,4719.235,4720.691,1428
2026-05-08 18:00:00,4720.829,4728.707,4720.489,4727.414,2525
2026-05-08 18:15:00,4727.502,4729.063,4723.853,4725.825,1593
2026-05-08 18:30:00,4725.719,4726.619,4724.08,4724.802,1475
2026-05-08 18:45:00,4724.846,4724.846,4719.906,4722.072,1549
2026-05-08 19:00:00,4721.979,4725.717,4721.031,4723.657,1465
2026-05-08 19:15:00,4723.683,4725.089,4723.231,4723.843,1147
2026-05-08 19:30:00,4723.905,4726.929,4721.763,4725.509,1586
2026-05-08 19:45:00,4725.537,4726.121,4722.857,4723.835,1610
2026-05-08 20:00:00,4723.904,4724.371,4717.199,4718.898,1232
2026-05-08 20:15:00,4719.002,4719.236,4715.192,4717.306,1212
